model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,stanford_cars,0,0.8703361966181546,0.0026381381321698427,0.1323019415140152,768
CLIP-B32,stanford_cars,1,0.8460595740471035,0.002602158347144723,0.1565425843000412,768
CLIP-B32,stanford_cars,2,0.8400727913249284,0.00258856569416821,0.1625157743692398,768
CLIP-B32,stanford_cars,3,0.8092325853649527,0.0025572555605322123,0.19332467019557953,768
CLIP-B32,stanford_cars,4,0.784645757637918,0.0025009578093886375,0.21785520017147064,768
CLIP-B32,stanford_cars,5,0.7670706638600677,0.002459225943312049,0.23538856208324432,768
CLIP-B32,stanford_cars,6,0.7786272400990129,0.0024381810799241066,0.22381094098091125,768
CLIP-B32,stanford_cars,7,0.8082316764630377,0.002397040370851755,0.19416536390781403,768
CLIP-B32,stanford_cars,8,0.7947144622448832,0.0023442173842340708,0.2076297551393509,768
CLIP-B32,stanford_cars,9,0.8254922488704324,0.0022583315148949623,0.17676608264446259,768
CLIP-B32,stanford_cars,10,0.8066067229956388,0.0021713953465223312,0.19556467235088348,768
CLIP-B32,stanford_cars,11,0.8146205774974078,0.002170466585084796,0.187549889087677,768
