model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,stanford_cars,0,0.9121279292739928,0.0032866843976080418,0.09115875512361526,768
ViT-IN21k-B16,stanford_cars,1,0.8933486125897616,0.0026072345208376646,0.10925862193107605,768
ViT-IN21k-B16,stanford_cars,2,0.8741313028149307,0.0025643366388976574,0.12843303382396698,768
ViT-IN21k-B16,stanford_cars,3,0.8492259830236435,0.0025382786989212036,0.1533122956752777,768
ViT-IN21k-B16,stanford_cars,4,0.830971477786079,0.002522913971915841,0.1715514361858368,768
ViT-IN21k-B16,stanford_cars,5,0.8153474421706051,0.0025015862192958593,0.1871541440486908,768
ViT-IN21k-B16,stanford_cars,6,0.8013657010160387,0.0024914569221436977,0.20112575590610504,768
ViT-IN21k-B16,stanford_cars,7,0.7831347277387977,0.0024695834144949913,0.21933485567569733,768
ViT-IN21k-B16,stanford_cars,8,0.7641503589693457,0.0024500417057424784,0.2382996827363968,768
ViT-IN21k-B16,stanford_cars,9,0.7502937633544207,0.00245523639023304,0.2521614730358124,768
ViT-IN21k-B16,stanford_cars,10,0.7297797051724046,0.0024238673504441977,0.27264416217803955,768
ViT-IN21k-B16,stanford_cars,11,0.8101098202168941,0.0023878179490566254,0.19227799773216248,768
