model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,stanford_cars,0,0.9132353214081377,0.003300122683867812,0.09006480127573013,768
ViT-IN21k-B16,stanford_cars,1,0.8919053904246539,0.0026230893563479185,0.11071769893169403,768
ViT-IN21k-B16,stanford_cars,2,0.8758003555703908,0.002576573984697461,0.12677621841430664,768
ViT-IN21k-B16,stanford_cars,3,0.8484956522006541,0.002557565690949559,0.1540619134902954,768
ViT-IN21k-B16,stanford_cars,4,0.8305217768065631,0.002532049547880888,0.17201027274131775,768
ViT-IN21k-B16,stanford_cars,5,0.813718305202201,0.002528012963011861,0.18880970776081085,768
ViT-IN21k-B16,stanford_cars,6,0.7984004111494869,0.0025115252938121557,0.20411111414432526,768
ViT-IN21k-B16,stanford_cars,7,0.7807923657819629,0.00248649250715971,0.22169412672519684,768
ViT-IN21k-B16,stanford_cars,8,0.7625223561190069,0.002473296131938696,0.23995094001293182,768
ViT-IN21k-B16,stanford_cars,9,0.7495122866239399,0.002469422062858939,0.25295713543891907,768
ViT-IN21k-B16,stanford_cars,10,0.7331811210606247,0.0024395009968429804,0.26925837993621826,768
ViT-IN21k-B16,stanford_cars,11,0.8124994812533259,0.0023947982117533684,0.18989531695842743,768
