model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,stanford_cars,0,0.9137977389618754,0.0032932786270976067,0.08949553966522217,768
ViT-IN21k-B16,stanford_cars,1,0.8936403268016875,0.002622524742037058,0.10898219794034958,768
ViT-IN21k-B16,stanford_cars,2,0.8750046486966312,0.0025830562226474285,0.12757840752601624,768
ViT-IN21k-B16,stanford_cars,3,0.849474623799324,0.002544194459915161,0.15306957066059113,768
ViT-IN21k-B16,stanford_cars,4,0.8301191267091781,0.002525844844058156,0.17240671813488007,768
ViT-IN21k-B16,stanford_cars,5,0.8137384883593768,0.0025070838164538145,0.18876859545707703,768
ViT-IN21k-B16,stanford_cars,6,0.7989277746528387,0.0025042202323675156,0.2035764455795288,768
ViT-IN21k-B16,stanford_cars,7,0.7824667042586952,0.00248227478004992,0.22001557052135468,768
ViT-IN21k-B16,stanford_cars,8,0.7639708232600242,0.0024790328461676836,0.2385082095861435,768
ViT-IN21k-B16,stanford_cars,9,0.7508485761936754,0.00247724330984056,0.25162866711616516,768
ViT-IN21k-B16,stanford_cars,10,0.7336675331462175,0.002437631832435727,0.26877009868621826,768
ViT-IN21k-B16,stanford_cars,11,0.8141473864670843,0.002387884771451354,0.18824049830436707,768
