model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,stanford_cars,0,0.8713792751077563,0.0026434550527483225,0.13126417994499207,768
CLIP-B32,stanford_cars,1,0.8464394924230874,0.0026300218887627125,0.15619052946567535,768
CLIP-B32,stanford_cars,2,0.8421409197617322,0.0025986649561673403,0.16045774519443512,768
CLIP-B32,stanford_cars,3,0.8113372386433184,0.0025552124716341496,0.19121797382831573,768
CLIP-B32,stanford_cars,4,0.786283470923081,0.00251092785038054,0.2162274569272995,768
CLIP-B32,stanford_cars,5,0.7678416278213263,0.002468978986144066,0.2346273511648178,768
CLIP-B32,stanford_cars,6,0.7777138780802488,0.00244988314807415,0.22473600506782532,768
CLIP-B32,stanford_cars,7,0.8065832178108394,0.0024157832376658916,0.19583256542682648,768
CLIP-B32,stanford_cars,8,0.7936005108058453,0.002350997179746628,0.20875048637390137,768
CLIP-B32,stanford_cars,9,0.8232699625659734,0.0022584341932088137,0.1789884716272354,768
CLIP-B32,stanford_cars,10,0.8036700582597405,0.002179945120587945,0.19850988686084747,768
CLIP-B32,stanford_cars,11,0.8130735687445849,0.0021778575610369444,0.18910428881645203,768
