model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,stanford_cars,0,0.9277707040309906,0.0026520192623138428,0.07488131523132324,768
MAE-B16,stanford_cars,1,0.9288444090634584,0.0026365239173173904,0.07379211485385895,768
MAE-B16,stanford_cars,2,0.9228786178864539,0.002632985357195139,0.07975436747074127,768
MAE-B16,stanford_cars,3,0.9163820690009743,0.0026213026139885187,0.08623923361301422,768
MAE-B16,stanford_cars,4,0.9067821407224983,0.0026057788636535406,0.09582363814115524,768
MAE-B16,stanford_cars,5,0.8978291410021484,0.0025994586758315563,0.10477031767368317,768
MAE-B16,stanford_cars,6,0.8877290277741849,0.0025964020751416683,0.11486737430095673,768
MAE-B16,stanford_cars,7,0.8722401321865618,0.0025687427259981632,0.13032861053943634,768
MAE-B16,stanford_cars,8,0.8524598921649158,0.002550318371504545,0.15009042620658875,768
MAE-B16,stanford_cars,9,0.8391194771975279,0.0025402288883924484,0.16342075169086456,768
MAE-B16,stanford_cars,10,0.8286789576523006,0.0025433520786464214,0.17386439442634583,768
MAE-B16,stanford_cars,11,0.8149857330136001,0.002545024733990431,0.18755929172039032,768
