model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,stanford_cars,0,0.9281496473122388,0.00373205472715199,0.07558240741491318,768
DeiT-B16,stanford_cars,1,0.8783714747987688,0.0027707344852387905,0.12439925968647003,768
DeiT-B16,stanford_cars,2,0.8653448070399463,0.0025926674716174603,0.13724786043167114,768
DeiT-B16,stanford_cars,3,0.8542473316192627,0.0025722533464431763,0.14832492172718048,768
DeiT-B16,stanford_cars,4,0.8555245425086468,0.002547281561419368,0.14702273905277252,768
DeiT-B16,stanford_cars,5,0.8416227530688047,0.0025040041655302048,0.16088125109672546,768
DeiT-B16,stanford_cars,6,0.7942365626804531,0.0024176458828151226,0.20818108320236206,768
DeiT-B16,stanford_cars,7,0.744455159176141,0.002381951082497835,0.2579267919063568,768
DeiT-B16,stanford_cars,8,0.7069124863483012,0.002309469971805811,0.29539698362350464,768
DeiT-B16,stanford_cars,9,0.7379583371803164,0.0022896481677889824,0.26433131098747253,768
DeiT-B16,stanford_cars,10,0.7991301871370524,0.0022879845928400755,0.20315779745578766,768
DeiT-B16,stanford_cars,11,0.8252480684313923,0.002286693314090371,0.17703862488269806,768
