model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,stanford_cars,0,0.928321921499446,0.0037227508146315813,0.07540082931518555,768
DeiT-B16,stanford_cars,1,0.8798209200613201,0.0027572731487452984,0.12293635308742523,768
DeiT-B16,stanford_cars,2,0.8665660351980478,0.002588960574939847,0.1360229253768921,768
DeiT-B16,stanford_cars,3,0.8548227117862552,0.0025655345525592566,0.14774282276630402,768
DeiT-B16,stanford_cars,4,0.8542187921702862,0.002543281763792038,0.14832448959350586,768
DeiT-B16,stanford_cars,5,0.8405370132531971,0.0025059448089450598,0.16196893155574799,768
DeiT-B16,stanford_cars,6,0.7942000140901655,0.0024251153226941824,0.2082251012325287,768
DeiT-B16,stanford_cars,7,0.7455082852393389,0.0023824293166399,0.256874144077301,768
DeiT-B16,stanford_cars,8,0.7055775055196136,0.0023151764180511236,0.2967376708984375,768
DeiT-B16,stanford_cars,9,0.7383996879216284,0.002302292501553893,0.26390260457992554,768
DeiT-B16,stanford_cars,10,0.7961919470690191,0.002289013471454382,0.2060970664024353,768
DeiT-B16,stanford_cars,11,0.8235440333373845,0.002285607624799013,0.17874157428741455,768
