model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,stanford_cars,0,0.9264152897521853,0.002637985162436962,0.07622269541025162,768
MAE-B16,stanford_cars,1,0.927927715703845,0.00263877771794796,0.07471106201410294,768
MAE-B16,stanford_cars,2,0.9219198194332421,0.002633695024996996,0.08071387559175491,768
MAE-B16,stanford_cars,3,0.9152111054863781,0.0026147456374019384,0.08740364015102386,768
MAE-B16,stanford_cars,4,0.9054998930078,0.002604598877951503,0.09710470587015152,768
MAE-B16,stanford_cars,5,0.8962644874118268,0.0026009618304669857,0.10633647441864014,768
MAE-B16,stanford_cars,6,0.8861452275887132,0.0025864997878670692,0.1164412721991539,768
MAE-B16,stanford_cars,7,0.8706843382678926,0.002568585332483053,0.13188424706459045,768
MAE-B16,stanford_cars,8,0.8506882032379508,0.002557172439992428,0.15186896920204163,768
MAE-B16,stanford_cars,9,0.8371101792436093,0.0025440778117626905,0.16543389856815338,768
MAE-B16,stanford_cars,10,0.8268068130128086,0.00253771198913455,0.175730898976326,768
MAE-B16,stanford_cars,11,0.8122147563844919,0.002536306157708168,0.19032154977321625,768
