model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,stanford_cars,0,0.9290311695076525,0.0026417807675898075,0.07361061125993729,768
MAE-B16,stanford_cars,1,0.9302522353827953,0.0026226677000522614,0.07237043231725693,768
MAE-B16,stanford_cars,2,0.9245424282271415,0.002624341519549489,0.07808191329240799,768
MAE-B16,stanford_cars,3,0.9183381975162774,0.0026107311714440584,0.08427253365516663,768
MAE-B16,stanford_cars,4,0.9094278740230948,0.0026031138841062784,0.0931752398610115,768
MAE-B16,stanford_cars,5,0.9008101276122034,0.0025979033671319485,0.10178777575492859,768
MAE-B16,stanford_cars,6,0.8910886589437723,0.0025775525718927383,0.11148889362812042,768
MAE-B16,stanford_cars,7,0.8762166474480182,0.00255797547288239,0.1263413280248642,768
MAE-B16,stanford_cars,8,0.8571329999249429,0.0025522697251290083,0.14541926980018616,768
MAE-B16,stanford_cars,9,0.8438968777190894,0.002557662082836032,0.15866078436374664,768
MAE-B16,stanford_cars,10,0.8329742490313947,0.0025512664578855038,0.16957701742649078,768
MAE-B16,stanford_cars,11,0.8176923077553511,0.002545444294810295,0.18485313653945923,768
