model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,stanford_cars,0,0.8434133953414857,0.00443219905719161,0.16101880371570587,384
DINOv2-S,stanford_cars,1,0.8401683736592531,0.004543887451291084,0.16437551379203796,384
DINOv2-S,stanford_cars,2,0.8690278511494398,0.004473013803362846,0.13544516265392303,384
DINOv2-S,stanford_cars,3,0.8489767434075475,0.004286986775696278,0.1553102433681488,384
DINOv2-S,stanford_cars,4,0.8625476700253785,0.004046518821269274,0.1414988487958908,384
DINOv2-S,stanford_cars,5,0.8705009534023702,0.003864006604999304,0.1333630532026291,384
DINOv2-S,stanford_cars,6,0.8617881177924573,0.003721886780112982,0.14193376898765564,384
DINOv2-S,stanford_cars,7,0.8316245211753994,0.0037130846176296473,0.17208856344223022,384
DINOv2-S,stanford_cars,8,0.8782431327272207,0.0036904506850987673,0.1254473179578781,384
DINOv2-S,stanford_cars,9,0.8505035634152591,0.0036623324267566204,0.1531587690114975,384
DINOv2-S,stanford_cars,10,0.8014535119291395,0.0034673174377530813,0.2020138055086136,384
DINOv2-S,stanford_cars,11,0.7844600970856845,0.0032414491288363934,0.21878135204315186,384
