model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,stanford_cars,0,0.9273963309824467,0.0037124045193195343,0.07631607353687286,768
DeiT-B16,stanford_cars,1,0.88101378059946,0.002749368315562606,0.1217355877161026,768
DeiT-B16,stanford_cars,2,0.8663549479097128,0.0025738682597875595,0.13621892035007477,768
DeiT-B16,stanford_cars,3,0.8537760740146041,0.0025552278384566307,0.14877915382385254,768
DeiT-B16,stanford_cars,4,0.8525365970563143,0.0025317303370684385,0.1499951332807541,768
DeiT-B16,stanford_cars,5,0.838159313891083,0.0024902732111513615,0.16433095932006836,768
DeiT-B16,stanford_cars,6,0.7914890090469271,0.0024018774274736643,0.21091286838054657,768
DeiT-B16,stanford_cars,7,0.7414634230080992,0.002377122873440385,0.2609136998653412,768
DeiT-B16,stanford_cars,8,0.7020419447217137,0.002302637556567788,0.3002606928348541,768
DeiT-B16,stanford_cars,9,0.7363577277865261,0.002274313708767295,0.2659165859222412,768
DeiT-B16,stanford_cars,10,0.7968110097572207,0.00227461289614439,0.20546360313892365,768
DeiT-B16,stanford_cars,11,0.8239289154298604,0.0022787381894886494,0.1783498227596283,768
