model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,stanford-dogs,0,0.9240702940151095,0.006001952104270458,0.08193165808916092,768
ViT-IN21k-B16,stanford-dogs,1,0.900984835345298,0.005392533261328936,0.10440769791603088,768
ViT-IN21k-B16,stanford-dogs,2,0.8729169783182442,0.00526381703093648,0.13234683871269226,768
ViT-IN21k-B16,stanford-dogs,3,0.8449526280164719,0.005186215043067932,0.16023358702659607,768
ViT-IN21k-B16,stanford-dogs,4,0.8185312440618873,0.0051178475841879845,0.18658660352230072,768
ViT-IN21k-B16,stanford-dogs,5,0.7958392002619803,0.005045066121965647,0.20920586585998535,768
ViT-IN21k-B16,stanford-dogs,6,0.777804575394839,0.004998512100428343,0.2271939367055893,768
ViT-IN21k-B16,stanford-dogs,7,0.7572354441508651,0.004907987080514431,0.24767254292964935,768
ViT-IN21k-B16,stanford-dogs,8,0.7351256213150918,0.0048085651360452175,0.26968294382095337,768
ViT-IN21k-B16,stanford-dogs,9,0.7126240083016455,0.004702115897089243,0.2920781075954437,768
ViT-IN21k-B16,stanford-dogs,10,0.6540349796414375,0.003740943968296051,0.3497059643268585,768
ViT-IN21k-B16,stanford-dogs,11,0.7246819043066353,0.0021356248762458563,0.2774537205696106,768
