model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,stanford-dogs,0,0.9269110076129436,0.00789695605635643,0.08098594844341278,384
DINOv3-S16,stanford-dogs,1,0.8933776123449206,0.006800035946071148,0.11342242360115051,384
DINOv3-S16,stanford-dogs,2,0.8621998061425984,0.00674697058275342,0.14454716444015503,384
DINOv3-S16,stanford-dogs,3,0.8177199889905751,0.0066733886487782,0.18895339965820312,384
DINOv3-S16,stanford-dogs,4,0.7875712681561708,0.006623314693570137,0.2190520465373993,384
DINOv3-S16,stanford-dogs,5,0.7589549459517002,0.006560716778039932,0.24760577082633972,384
DINOv3-S16,stanford-dogs,6,0.795305285602808,0.006552312523126602,0.2112470269203186,384
DINOv3-S16,stanford-dogs,7,0.7676077038049698,0.00649222731590271,0.23888452351093292,384
DINOv3-S16,stanford-dogs,8,0.7529529226012528,0.006323297042399645,0.25337037444114685,384
DINOv3-S16,stanford-dogs,9,0.7438051016069949,0.006256482098251581,0.2624513804912567,384
DINOv3-S16,stanford-dogs,10,0.6922482489608228,0.005965793039649725,0.3137175440788269,384
DINOv3-S16,stanford-dogs,11,0.602214721031487,0.0054064663127064705,0.4031917452812195,384
