model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,stanford-dogs,0,0.9267783621326089,0.007899940945208073,0.08112157881259918,384
DINOv3-S16,stanford-dogs,1,0.8912642919458449,0.006797427777200937,0.11553313583135605,384
DINOv3-S16,stanford-dogs,2,0.8618057551793754,0.006731960456818342,0.14492620527744293,384
DINOv3-S16,stanford-dogs,3,0.8171506533399224,0.006650284864008427,0.189499631524086,384
DINOv3-S16,stanford-dogs,4,0.7888722298666835,0.006616014055907726,0.21774378418922424,384
DINOv3-S16,stanford-dogs,5,0.7587424470111728,0.006567339412868023,0.24782489240169525,384
DINOv3-S16,stanford-dogs,6,0.7950807302258909,0.006543868687003851,0.21146313846111298,384
DINOv3-S16,stanford-dogs,7,0.7665219828486443,0.0064722225069999695,0.2399502396583557,384
DINOv3-S16,stanford-dogs,8,0.7517152936197817,0.0063254148699343204,0.2546101212501526,384
DINOv3-S16,stanford-dogs,9,0.7414193283766508,0.006250245496630669,0.26483091711997986,384
DINOv3-S16,stanford-dogs,10,0.691318235360086,0.005966297350823879,0.3146480619907379,384
DINOv3-S16,stanford-dogs,11,0.602542273234576,0.005425057839602232,0.40288278460502625,384
