model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,stanford-dogs,0,0.929165787063539,0.0065577467903494835,0.07739195972681046,768
DeiT-B16,stanford-dogs,1,0.8946381686255336,0.005462075583636761,0.11082390695810318,768
DeiT-B16,stanford-dogs,2,0.8778697019442916,0.005321524105966091,0.1274518221616745,768
DeiT-B16,stanford-dogs,3,0.8587278574705124,0.005248025059700012,0.14652016758918762,768
DeiT-B16,stanford-dogs,4,0.8461508280597627,0.005206299480050802,0.15905547142028809,768
DeiT-B16,stanford-dogs,5,0.8238772982731462,0.005081080831587315,0.18120378255844116,768
DeiT-B16,stanford-dogs,6,0.7886839509010315,0.004945278167724609,0.21626132726669312,768
DeiT-B16,stanford-dogs,7,0.7311948565766215,0.004783305339515209,0.2735884487628937,768
DeiT-B16,stanford-dogs,8,0.6869210372678936,0.004476047586649656,0.3175550103187561,768
DeiT-B16,stanford-dogs,9,0.6539429707918316,0.0038661642465740442,0.34992319345474243,768
DeiT-B16,stanford-dogs,10,0.6577823590487242,0.0028228294104337692,0.3450404703617096,768
DeiT-B16,stanford-dogs,11,0.6705207657068968,0.002470536157488823,0.33194977045059204,768
