model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,stanford-dogs,0,0.8911051489412785,0.005502734333276749,0.11439758539199829,768
CLIP-B32,stanford-dogs,1,0.8742363378405571,0.005432598292827606,0.1311962604522705,768
CLIP-B32,stanford-dogs,2,0.8546769642271101,0.005350279156118631,0.15067331492900848,768
CLIP-B32,stanford-dogs,3,0.8233306440524757,0.005263451021164656,0.18193280696868896,768
CLIP-B32,stanford-dogs,4,0.8034734465181828,0.005180496722459793,0.20170705020427704,768
CLIP-B32,stanford-dogs,5,0.7885917220264673,0.005068222060799599,0.21647650003433228,768
CLIP-B32,stanford-dogs,6,0.7955339686013758,0.004990606103092432,0.2094566375017166,768
CLIP-B32,stanford-dogs,7,0.7959441551938653,0.004932091571390629,0.20898793637752533,768
CLIP-B32,stanford-dogs,8,0.7694795825518668,0.0048052468337118626,0.2353256642818451,768
CLIP-B32,stanford-dogs,9,0.7907756906934083,0.004622433800250292,0.21384674310684204,768
CLIP-B32,stanford-dogs,10,0.7784282513894141,0.004505971912294626,0.22607772052288055,768
CLIP-B32,stanford-dogs,11,0.7966835666447878,0.004500480368733406,0.20781691372394562,768
