model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,stanford-dogs,0,0.8741151615977287,0.007389165461063385,0.13327400386333466,384
DINOv2-S,stanford-dogs,1,0.8709802404046059,0.007518060505390167,0.1365378201007843,384
DINOv2-S,stanford-dogs,2,0.8610648894682527,0.00737208966165781,0.14630720019340515,384
DINOv2-S,stanford-dogs,3,0.8276534550823271,0.007112669292837381,0.17945921421051025,384
DINOv2-S,stanford-dogs,4,0.7982015558518469,0.006820524577051401,0.20861896872520447,384
DINOv2-S,stanford-dogs,5,0.802003659773618,0.006614514160901308,0.20461085438728333,384
DINOv2-S,stanford-dogs,6,0.7914404571056366,0.006465017795562744,0.21502456068992615,384
DINOv2-S,stanford-dogs,7,0.7852741349488497,0.006462739780545235,0.22118860483169556,384
DINOv2-S,stanford-dogs,8,0.803233168553561,0.0063597033731639385,0.20312653481960297,384
DINOv2-S,stanford-dogs,9,0.808761699590832,0.0062531218864023685,0.19749142229557037,384
DINOv2-S,stanford-dogs,10,0.7677214234136045,0.00580602278932929,0.2380845993757248,384
DINOv2-S,stanford-dogs,11,0.6538325911387801,0.005034721456468105,0.351202130317688,384
