model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,stanford-dogs,0,0.9226328893564641,0.005496883299201727,0.08286399394273758,768
MAE-B16,stanford-dogs,1,0.9233062169514596,0.005453137215226889,0.08214692026376724,768
MAE-B16,stanford-dogs,2,0.9170301384292543,0.005412017460912466,0.08838187903165817,768
MAE-B16,stanford-dogs,3,0.9111138666048646,0.005355835892260075,0.09424196928739548,768
MAE-B16,stanford-dogs,4,0.8998089535161853,0.0053204623982310295,0.10551150888204575,768
MAE-B16,stanford-dogs,5,0.8894050507806242,0.005273000802844763,0.11586795002222061,768
MAE-B16,stanford-dogs,6,0.8748245160095394,0.005212477874010801,0.13038796186447144,768
MAE-B16,stanford-dogs,7,0.856388914398849,0.005099493078887463,0.14871057868003845,768
MAE-B16,stanford-dogs,8,0.830850179772824,0.004917036276310682,0.17406685650348663,768
MAE-B16,stanford-dogs,9,0.8051116624847054,0.004778222180902958,0.1996665596961975,768
MAE-B16,stanford-dogs,10,0.7839665878564119,0.004681380465626717,0.22071479260921478,768
MAE-B16,stanford-dogs,11,0.7702718218788505,0.004584386013448238,0.23431256413459778,768
