model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,stanford-dogs,0,0.9258234309963882,0.00550414202734828,0.07968071103096008,768
MAE-B16,stanford-dogs,1,0.9266840228810906,0.005433210171759129,0.07874918729066849,768
MAE-B16,stanford-dogs,2,0.9207193381153047,0.005395372863858938,0.08467603474855423,768
MAE-B16,stanford-dogs,3,0.9151607402600348,0.005344549659639597,0.0901838093996048,768
MAE-B16,stanford-dogs,4,0.9046501126140356,0.005316859111189842,0.10066674649715424,768
MAE-B16,stanford-dogs,5,0.8945546066388488,0.005268006585538387,0.1107133999466896,768
MAE-B16,stanford-dogs,6,0.88067806372419,0.005186921451240778,0.12450885772705078,768
MAE-B16,stanford-dogs,7,0.8625147356651723,0.005074725951999426,0.1425599902868271,768
MAE-B16,stanford-dogs,8,0.8370543727651238,0.0048774490132927895,0.16782307624816895,768
MAE-B16,stanford-dogs,9,0.8116561453789473,0.004744617268443108,0.19308847188949585,768
MAE-B16,stanford-dogs,10,0.7892273389734328,0.0046644085086882114,0.21543706953525543,768
MAE-B16,stanford-dogs,11,0.7733912165276706,0.00455969525501132,0.2311684787273407,768
