model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,stanford-dogs,0,0.8749873568303883,0.007387154269963503,0.1323997974395752,384
DINOv2-S,stanford-dogs,1,0.8710847804322839,0.007516057230532169,0.1364312767982483,384
DINOv2-S,stanford-dogs,2,0.8596527446061373,0.007369758561253548,0.14771701395511627,384
DINOv2-S,stanford-dogs,3,0.8244060324504972,0.00712170172482729,0.18271566927433014,384
DINOv2-S,stanford-dogs,4,0.796533971093595,0.006841390393674374,0.21030741930007935,384
DINOv2-S,stanford-dogs,5,0.8008823925629258,0.006616675294935703,0.2057342827320099,384
DINOv2-S,stanford-dogs,6,0.7892242595553398,0.006484813988208771,0.21726055443286896,384
DINOv2-S,stanford-dogs,7,0.7838348122313619,0.006447714753448963,0.2226129025220871,384
DINOv2-S,stanford-dogs,8,0.8010193780064583,0.006354250013828278,0.20533487200737,384
DINOv2-S,stanford-dogs,9,0.8079143771901727,0.006249845959246159,0.1983354687690735,384
DINOv2-S,stanford-dogs,10,0.764523790217936,0.005769268609583378,0.24124547839164734,384
DINOv2-S,stanford-dogs,11,0.6520275436341763,0.004973527044057846,0.3529459834098816,384
