model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,stanford-dogs,0,0.925100255291909,0.0060130017809569836,0.080912746489048,768
ViT-IN21k-B16,stanford-dogs,1,0.9015389480628073,0.005373666528612375,0.10383471846580505,768
ViT-IN21k-B16,stanford-dogs,2,0.8736301031894982,0.005278837401419878,0.1316487342119217,768
ViT-IN21k-B16,stanford-dogs,3,0.8451870838180184,0.0052255550399422646,0.16003847122192383,768
ViT-IN21k-B16,stanford-dogs,4,0.8185489955358207,0.005143094342201948,0.18659409880638123,768
ViT-IN21k-B16,stanford-dogs,5,0.7944449447095394,0.005064781755208969,0.21061983704566956,768
ViT-IN21k-B16,stanford-dogs,6,0.7758833966217935,0.005011012312024832,0.22912761569023132,768
ViT-IN21k-B16,stanford-dogs,7,0.7558890427462757,0.004919096361845732,0.24903005361557007,768
ViT-IN21k-B16,stanford-dogs,8,0.7340997466817498,0.004810602404177189,0.27071085572242737,768
ViT-IN21k-B16,stanford-dogs,9,0.710898014716804,0.00470325630158186,0.29380524158477783,768
ViT-IN21k-B16,stanford-dogs,10,0.6520796518307179,0.0037461023312062025,0.3516664505004883,768
ViT-IN21k-B16,stanford-dogs,11,0.7241736375726759,0.0020924829877913,0.27791884541511536,768
