model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,stanford-dogs,0,0.8737272629514337,0.0073831090703606606,0.133655846118927,384
DINOv2-S,stanford-dogs,1,0.870258585549891,0.007510409690439701,0.1372518241405487,384
DINOv2-S,stanford-dogs,2,0.8595693130046129,0.007365899160504341,0.14779658615589142,384
DINOv2-S,stanford-dogs,3,0.8261469299905002,0.00711166812106967,0.18096473813056946,384
DINOv2-S,stanford-dogs,4,0.7983068423345685,0.006811772473156452,0.20850493013858795,384
DINOv2-S,stanford-dogs,5,0.802787431050092,0.006614916492253542,0.20382748544216156,384
DINOv2-S,stanford-dogs,6,0.7927545104175806,0.00646154023706913,0.21370702981948853,384
DINOv2-S,stanford-dogs,7,0.7827828428708017,0.006439079996198416,0.22365623712539673,384
DINOv2-S,stanford-dogs,8,0.7984005268663168,0.006361579522490501,0.2079610526561737,384
DINOv2-S,stanford-dogs,9,0.8074025488458574,0.006237146910279989,0.1988345980644226,384
DINOv2-S,stanford-dogs,10,0.7677020840346813,0.005784373730421066,0.23808228969573975,384
DINOv2-S,stanford-dogs,11,0.6553187691606581,0.0049798511900007725,0.34966108202934265,384
