model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,stanford-dogs,0,0.8898638286627829,0.0054646083153784275,0.11560077965259552,768
CLIP-B32,stanford-dogs,1,0.8743776702322066,0.0054043554700911045,0.13102668523788452,768
CLIP-B32,stanford-dogs,2,0.8556533996015787,0.005357706919312477,0.14970430731773376,768
CLIP-B32,stanford-dogs,3,0.8242636634968221,0.005270557012408972,0.18100689351558685,768
CLIP-B32,stanford-dogs,4,0.8052288577891886,0.00514237442985177,0.19991351664066315,768
CLIP-B32,stanford-dogs,5,0.7905989591963589,0.005070761311799288,0.21447180211544037,768
CLIP-B32,stanford-dogs,6,0.7965320902876556,0.004996712785214186,0.2084646224975586,768
CLIP-B32,stanford-dogs,7,0.7968210410326719,0.004916949197649956,0.20809590816497803,768
CLIP-B32,stanford-dogs,8,0.767648518551141,0.004805192817002535,0.2371566742658615,768
CLIP-B32,stanford-dogs,9,0.7872428260743618,0.00461805984377861,0.2173752337694168,768
CLIP-B32,stanford-dogs,10,0.7769096931442618,0.004496975801885128,0.2275872826576233,768
CLIP-B32,stanford-dogs,11,0.7956386990845203,0.00449531152844429,0.20885661244392395,768
