model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,stanford-dogs,0,0.9227066719904542,0.0055184150114655495,0.08281174302101135,768
MAE-B16,stanford-dogs,1,0.923175104893744,0.005463027395308018,0.08228792250156403,768
MAE-B16,stanford-dogs,2,0.9168092790059745,0.005416195373982191,0.08860691636800766,768
MAE-B16,stanford-dogs,3,0.9106472674757242,0.005393536761403084,0.09474626928567886,768
MAE-B16,stanford-dogs,4,0.8991054627113044,0.005341086070984602,0.10623562335968018,768
MAE-B16,stanford-dogs,5,0.8887569876387715,0.005313974805176258,0.11655698716640472,768
MAE-B16,stanford-dogs,6,0.8742524669505656,0.0052424208261072636,0.1309899538755417,768
MAE-B16,stanford-dogs,7,0.8557856855913997,0.00514634232968092,0.14936065673828125,768
MAE-B16,stanford-dogs,8,0.8302190867252648,0.004940908867865801,0.174721822142601,768
MAE-B16,stanford-dogs,9,0.8044090317562222,0.004796584136784077,0.20038755238056183,768
MAE-B16,stanford-dogs,10,0.7832879954949021,0.00472430232912302,0.2214363068342209,768
MAE-B16,stanford-dogs,11,0.7694245460443199,0.004632535856217146,0.23520798981189728,768
