model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,stanford-dogs,0,0.8923344011418521,0.005489527713507414,0.11315512657165527,768
CLIP-B32,stanford-dogs,1,0.8760444684885442,0.005430908408015966,0.12938643991947174,768
CLIP-B32,stanford-dogs,2,0.8569498448632658,0.005343699362128973,0.14839385449886322,768
CLIP-B32,stanford-dogs,3,0.8260726584121585,0.005253295414149761,0.17918063700199127,768
CLIP-B32,stanford-dogs,4,0.806555924937129,0.005173398181796074,0.19861747324466705,768
CLIP-B32,stanford-dogs,5,0.7914398778229952,0.005068005993962288,0.2136281281709671,768
CLIP-B32,stanford-dogs,6,0.7977976044639945,0.004994883202016354,0.20719727873802185,768
CLIP-B32,stanford-dogs,7,0.7969668633304536,0.004954454954713583,0.20798759162425995,768
CLIP-B32,stanford-dogs,8,0.7706507239490747,0.004840964451432228,0.23419024050235748,768
CLIP-B32,stanford-dogs,9,0.78871362330392,0.0046430123038589954,0.21592938899993896,768
CLIP-B32,stanford-dogs,10,0.7781187039799988,0.004501704592257738,0.2263830006122589,768
CLIP-B32,stanford-dogs,11,0.7968114512041211,0.004500065930187702,0.2076886147260666,768
