model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,stanford-dogs,0,0.9284680588170886,0.006540599279105663,0.07807254046201706,768
DeiT-B16,stanford-dogs,1,0.8947389712557197,0.005457512103021145,0.11071854084730148,768
DeiT-B16,stanford-dogs,2,0.8770026555284858,0.005296318791806698,0.12829366326332092,768
DeiT-B16,stanford-dogs,3,0.8578002825379372,0.005251504480838776,0.1474512219429016,768
DeiT-B16,stanford-dogs,4,0.8447772171348333,0.005204668268561363,0.16042745113372803,768
DeiT-B16,stanford-dogs,5,0.8226711815223098,0.005077964626252651,0.18240678310394287,768
DeiT-B16,stanford-dogs,6,0.788472046609968,0.004962196107953787,0.21649014949798584,768
DeiT-B16,stanford-dogs,7,0.7297164904884994,0.004783253651112318,0.2750667631626129,768
DeiT-B16,stanford-dogs,8,0.6874426961876452,0.004480099771171808,0.3170374035835266,768
DeiT-B16,stanford-dogs,9,0.6511486528906971,0.0038303493056446314,0.3526816964149475,768
DeiT-B16,stanford-dogs,10,0.6601029478479177,0.00278581609018147,0.3426828682422638,768
DeiT-B16,stanford-dogs,11,0.6809120266698301,0.002446392085403204,0.3215343654155731,768
