model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,sun397,0,0.8838550662621856,0.0019816001877188683,0.1181265339255333,768
CLIP-B32,sun397,1,0.8600483604241163,0.0019659169483929873,0.14191755652427673,768
CLIP-B32,sun397,2,0.8450129610719159,0.0019454044522717595,0.15693244338035583,768
CLIP-B32,sun397,3,0.8217540718615055,0.0019210316240787506,0.18016695976257324,768
CLIP-B32,sun397,4,0.8066981838783249,0.0018915639957413077,0.19519338011741638,768
CLIP-B32,sun397,5,0.7869468101998791,0.0018500456353649497,0.21490323543548584,768
CLIP-B32,sun397,6,0.7839296507881954,0.0018042820738628507,0.21787463128566742,768
CLIP-B32,sun397,7,0.7792783085023984,0.0017530772602185607,0.22247476875782013,768
CLIP-B32,sun397,8,0.7445776661625132,0.0016616781940683722,0.2570840120315552,768
CLIP-B32,sun397,9,0.7246360610006377,0.0015513132093474269,0.2769152522087097,768
CLIP-B32,sun397,10,0.7171692958800122,0.0015486589400097728,0.28437936305999756,768
CLIP-B32,sun397,11,0.7567755742929876,0.0015780343674123287,0.24480246007442474,768
