model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,sun397,0,0.8622473457362503,0.0023146846797317266,0.14006733894348145,384
DINOv2-S,sun397,1,0.8619256215170026,0.002334524877369404,0.14040890336036682,384
DINOv2-S,sun397,2,0.8515631575137377,0.0023027081042528152,0.15073955059051514,384
DINOv2-S,sun397,3,0.8199735367670655,0.0022546732798218727,0.18228113651275635,384
DINOv2-S,sun397,4,0.8109284369274974,0.0022043464705348015,0.19127590954303741,384
DINOv2-S,sun397,5,0.8177331837359816,0.0021701010409742594,0.18443691730499268,384
DINOv2-S,sun397,6,0.8157457497436553,0.0021357920486479998,0.18639004230499268,384
DINOv2-S,sun397,7,0.8048672617878765,0.002110356232151389,0.1972430944442749,384
DINOv2-S,sun397,8,0.7819078438915312,0.002077313605695963,0.22016946971416473,384
DINOv2-S,sun397,9,0.8210070384666324,0.0020419610664248466,0.18103492259979248,384
DINOv2-S,sun397,10,0.824548747157678,0.00199499330483377,0.17744624614715576,384
DINOv2-S,sun397,11,0.3301781923510134,0.0018244893290102482,0.6716462969779968,384
