model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,sun397,0,0.9266854932066053,0.0021456589456647635,0.07546016573905945,768
DeiT-B16,sun397,1,0.8894672705791891,0.0019578426145017147,0.11249057203531265,768
DeiT-B16,sun397,2,0.8683512994321063,0.0019326546462252736,0.13358135521411896,768
DeiT-B16,sun397,3,0.8512555906781927,0.001922647119499743,0.15066705644130707,768
DeiT-B16,sun397,4,0.8422613043803722,0.001910646678879857,0.1596493422985077,768
DeiT-B16,sun397,5,0.8302414838690311,0.0018915508408099413,0.17165006697177887,768
DeiT-B16,sun397,6,0.78856791194994,0.0018602126510813832,0.21329230070114136,768
DeiT-B16,sun397,7,0.7347300660330802,0.0018258702475577593,0.26709580421447754,768
DeiT-B16,sun397,8,0.654471677262336,0.0017930683679878712,0.34732139110565186,768
DeiT-B16,sun397,9,0.5647222313564271,0.0017200920265167952,0.4369978606700897,768
DeiT-B16,sun397,10,0.6247529368847609,0.0016643088310956955,0.37691137194633484,768
DeiT-B16,sun397,11,0.7742885091574863,0.00166049983818084,0.22737199068069458,768
