model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,sun397,0,0.9269877285696566,0.002145512495189905,0.0751577839255333,768
DeiT-B16,sun397,1,0.8909434322267771,0.0019620079547166824,0.1110185757279396,768
DeiT-B16,sun397,2,0.8695363310398534,0.0019372013630345464,0.13240087032318115,768
DeiT-B16,sun397,3,0.8522338106995448,0.001927910721860826,0.14969410002231598,768
DeiT-B16,sun397,4,0.8430721760960296,0.0019149483414366841,0.1588427722454071,768
DeiT-B16,sun397,5,0.8302264788653702,0.0018964835908263922,0.17167000472545624,768
DeiT-B16,sun397,6,0.7886651767184958,0.0018665207317098975,0.2132013440132141,768
DeiT-B16,sun397,7,0.7348167594755068,0.0018316801870241761,0.26701492071151733,768
DeiT-B16,sun397,8,0.6549806793918833,0.0017994543304666877,0.3468187749385834,768
DeiT-B16,sun397,9,0.566802641027607,0.0017305515939369798,0.43492791056632996,768
DeiT-B16,sun397,10,0.6257980933878571,0.0016790798399597406,0.37588098645210266,768
DeiT-B16,sun397,11,0.7750618479913101,0.0016739092534407973,0.22661206126213074,768
