model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,sun397,0,0.9156110514886677,0.00198584096506238,0.08637478947639465,768
MAE-B16,sun397,1,0.9167123707011342,0.0019706757739186287,0.08525830507278442,768
MAE-B16,sun397,2,0.9103449769318104,0.0019621439278125763,0.0916171669960022,768
MAE-B16,sun397,3,0.9033159663667902,0.0019521465292200446,0.09863618016242981,768
MAE-B16,sun397,4,0.8928334454540163,0.001941111171618104,0.10910766571760178,768
MAE-B16,sun397,5,0.8826638360042125,0.0019258607644587755,0.11926202476024628,768
MAE-B16,sun397,6,0.8713873935630545,0.0019053382566198707,0.13051794469356537,768
MAE-B16,sun397,7,0.854419001727365,0.0018775550415739417,0.14745855331420898,768
MAE-B16,sun397,8,0.8317018498200923,0.0018398065585643053,0.17013795673847198,768
MAE-B16,sun397,9,0.8119668054860085,0.001816554693505168,0.18984974920749664,768
MAE-B16,sun397,10,0.7967771994881332,0.0018119770102202892,0.2050347775220871,768
MAE-B16,sun397,11,0.7965520266443491,0.001813286915421486,0.2052612602710724,768
