model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,sun397,0,0.9209011467173696,0.0020307274535298347,0.08112958073616028,768
ViT-IN21k-B16,sun397,1,0.8976105089532211,0.001948476885445416,0.10433796793222427,768
ViT-IN21k-B16,sun397,2,0.8679526799824089,0.0019247287418693304,0.13397204875946045,768
ViT-IN21k-B16,sun397,3,0.8406075555831194,0.0019117165356874466,0.16130416095256805,768
ViT-IN21k-B16,sun397,4,0.8144954229937866,0.0018951977835968137,0.18739977478981018,768
ViT-IN21k-B16,sun397,5,0.7885765687096864,0.001874934183433652,0.21329836547374725,768
ViT-IN21k-B16,sun397,6,0.7664800513302907,0.0018563646590337157,0.23537631332874298,768
ViT-IN21k-B16,sun397,7,0.736656820983626,0.001831835717894137,0.2651750147342682,768
ViT-IN21k-B16,sun397,8,0.7105264645069838,0.0018035750836133957,0.29127711057662964,768
ViT-IN21k-B16,sun397,9,0.6682419336866587,0.0017547465395182371,0.3335128128528595,768
ViT-IN21k-B16,sun397,10,0.5719657354056835,0.0016237609088420868,0.42965802550315857,768
ViT-IN21k-B16,sun397,11,0.6707894516875967,0.0014444602420553565,0.3306550085544586,768
