model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,sun397,0,0.8605915943626314,0.0023138711694628,0.14172227680683136,384
DINOv2-S,sun397,1,0.8608162340242416,0.0023338731843978167,0.14151763916015625,384
DINOv2-S,sun397,2,0.8526399903930724,0.002300890628248453,0.1496609002351761,384
DINOv2-S,sun397,3,0.8201994521077722,0.0022523922380059958,0.18205294013023376,384
DINOv2-S,sun397,4,0.809859988745302,0.0022019273601472378,0.19234193861484528,384
DINOv2-S,sun397,5,0.818176771979779,0.002168248873203993,0.183991476893425,384
DINOv2-S,sun397,6,0.8151727234944701,0.0021361475810408592,0.18696342408657074,384
DINOv2-S,sun397,7,0.8016012669540942,0.0021118582226336002,0.20051059126853943,384
DINOv2-S,sun397,8,0.780037535354495,0.0020786207169294357,0.2220410853624344,384
DINOv2-S,sun397,9,0.8207222193013877,0.002041500760242343,0.18131928145885468,384
DINOv2-S,sun397,10,0.8248017365112901,0.001994543708860874,0.1771928071975708,384
DINOv2-S,sun397,11,0.33052527089603245,0.001819125609472394,0.6712938547134399,384
