model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,sun397,0,0.8819651827216148,0.001981481909751892,0.12001629918813705,768
CLIP-B32,sun397,1,0.857587659265846,0.0019645928405225277,0.1443769335746765,768
CLIP-B32,sun397,2,0.8420767005300149,0.001944702467881143,0.1598680019378662,768
CLIP-B32,sun397,3,0.8197256911080331,0.001920222071930766,0.1821945309638977,768
CLIP-B32,sun397,4,0.8066739805508405,0.0018875517416745424,0.19521357119083405,768
CLIP-B32,sun397,5,0.7883141681086272,0.0018450214993208647,0.21353085339069366,768
CLIP-B32,sun397,6,0.786299210274592,0.0018045867327600718,0.21550537645816803,768
CLIP-B32,sun397,7,0.780943991150707,0.0017508133314549923,0.22080682218074799,768
CLIP-B32,sun397,8,0.7469026145990938,0.0016643700655549765,0.2547617554664612,768
CLIP-B32,sun397,9,0.7262760932790115,0.0015527541982010007,0.27527666091918945,768
CLIP-B32,sun397,10,0.717684711329639,0.0015538586303591728,0.2838691473007202,768
CLIP-B32,sun397,11,0.7576847586315125,0.0015830013435333967,0.24389824271202087,768
