model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,sun397,0,0.9206081063020974,0.002029570983722806,0.08142146468162537,768
ViT-IN21k-B16,sun397,1,0.8968010747339576,0.0019447037484496832,0.10514362901449203,768
ViT-IN21k-B16,sun397,2,0.867329448228702,0.0019225922878831625,0.1345931440591812,768
ViT-IN21k-B16,sun397,3,0.8403404616983607,0.0019085669191554189,0.16156810522079468,768
ViT-IN21k-B16,sun397,4,0.814759143977426,0.0018905935576185584,0.18713144958019257,768
ViT-IN21k-B16,sun397,5,0.7888064836151898,0.0018716310150921345,0.21306514739990234,768
ViT-IN21k-B16,sun397,6,0.7669400359736755,0.0018519844161346555,0.2349119484424591,768
ViT-IN21k-B16,sun397,7,0.7377851261990145,0.001828099717386067,0.2640429735183716,768
ViT-IN21k-B16,sun397,8,0.7111258135410026,0.0018001423450186849,0.2906743288040161,768
ViT-IN21k-B16,sun397,9,0.6696345761884004,0.0017519250977784395,0.33211734890937805,768
ViT-IN21k-B16,sun397,10,0.5751176327466965,0.001622036099433899,0.4265044033527374,768
ViT-IN21k-B16,sun397,11,0.6826510314131156,0.001441556611098349,0.3187905251979828,768
