model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,sun397,0,0.9203502584714442,0.0020306233782321215,0.08168036490678787,768
ViT-IN21k-B16,sun397,1,0.8972090393071994,0.0019461273914203048,0.10473708808422089,768
ViT-IN21k-B16,sun397,2,0.8679253897862509,0.001924975891597569,0.13399958610534668,768
ViT-IN21k-B16,sun397,3,0.8398905840003863,0.0019104775274172425,0.16201989352703094,768
ViT-IN21k-B16,sun397,4,0.814038056996651,0.0018931516679003835,0.1878550946712494,768
ViT-IN21k-B16,sun397,5,0.787634194130078,0.0018746706191450357,0.21424047648906708,768
ViT-IN21k-B16,sun397,6,0.765634652110748,0.0018551013199612498,0.23622044920921326,768
ViT-IN21k-B16,sun397,7,0.7364187327912077,0.0018321064999327064,0.265413373708725,768
ViT-IN21k-B16,sun397,8,0.7102727212477475,0.0018036284018307924,0.29153090715408325,768
ViT-IN21k-B16,sun397,9,0.6686048031551763,0.001754683325998485,0.33314988017082214,768
ViT-IN21k-B16,sun397,10,0.5726613748120144,0.0016261088894680142,0.4289647340774536,768
ViT-IN21k-B16,sun397,11,0.680437000351958,0.0014552789507433772,0.3210182785987854,768
