model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,sun397,0,0.9235826847143471,0.0024320674128830433,0.07884938269853592,384
DINOv3-S16,sun397,1,0.870018087560311,0.002221964532509446,0.1322038769721985,384
DINOv3-S16,sun397,2,0.8493200023658574,0.002210312057286501,0.15289030969142914,384
DINOv3-S16,sun397,3,0.8104969223495573,0.0021958460565656424,0.19169892370700836,384
DINOv3-S16,sun397,4,0.7973741826135665,0.002186426194384694,0.20481224358081818,384
DINOv3-S16,sun397,5,0.8384093148633838,0.002178098075091839,0.16376878321170807,384
DINOv3-S16,sun397,6,0.7925123395398259,0.002167043276131153,0.20965470373630524,384
DINOv3-S16,sun397,7,0.787133484845981,0.002152904635295272,0.21501941978931427,384
DINOv3-S16,sun397,8,0.7603568430058658,0.0021215821616351604,0.24176473915576935,384
DINOv3-S16,sun397,9,0.7490936138201505,0.0020928301382809877,0.2529992163181305,384
DINOv3-S16,sun397,10,0.6154372883029282,0.0020222854800522327,0.386584997177124,384
DINOv3-S16,sun397,11,0.323407961986959,0.0019247671589255333,0.6785168051719666,384
