model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,mini-imagenet,0,0.9334798660129309,0.008804066106677055,0.07532420009374619,768
DeiT-B16,mini-imagenet,1,0.8904791763052344,0.008169262669980526,0.1176900863647461,768
DeiT-B16,mini-imagenet,2,0.868405120447278,0.00792376883327961,0.1395186483860016,768
DeiT-B16,mini-imagenet,3,0.8491000989452004,0.007782281376421452,0.158682182431221,768
DeiT-B16,mini-imagenet,4,0.8371284017339349,0.007621542550623417,0.17049314081668854,768
DeiT-B16,mini-imagenet,5,0.813308987300843,0.007275584619492292,0.1939665973186493,768
DeiT-B16,mini-imagenet,6,0.7596562942489982,0.006773023866117001,0.24711672961711884,768
DeiT-B16,mini-imagenet,7,0.6726019941270351,0.006228175014257431,0.3336261808872223,768
DeiT-B16,mini-imagenet,8,0.5602113055065274,0.00545880664139986,0.44524750113487244,768
DeiT-B16,mini-imagenet,9,0.3932754253037274,0.0038476441986858845,0.6105722188949585,768
DeiT-B16,mini-imagenet,10,0.629361680475995,0.0020175788085907698,0.3726558983325958,768
DeiT-B16,mini-imagenet,11,0.7854032187024131,0.0018786160508170724,0.21647539734840393,768
