model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,mini-imagenet,0,0.8920083418488503,0.008536860346794128,0.11652851849794388,768
CLIP-B32,mini-imagenet,1,0.8674496077001095,0.008340518921613693,0.1408909112215042,768
CLIP-B32,mini-imagenet,2,0.8471884187310934,0.008096670731902122,0.16090825200080872,768
CLIP-B32,mini-imagenet,3,0.8133396040648222,0.007803572341799736,0.19446396827697754,768
CLIP-B32,mini-imagenet,4,0.7902635438367724,0.0074402941390872,0.21717675030231476,768
CLIP-B32,mini-imagenet,5,0.7571167848072946,0.006946837063878775,0.24983005225658417,768
CLIP-B32,mini-imagenet,6,0.747350549325347,0.00646594725549221,0.25911539793014526,768
CLIP-B32,mini-imagenet,7,0.737522934563458,0.005916868336498737,0.26839393377304077,768
CLIP-B32,mini-imagenet,8,0.6826198501512408,0.005147616378962994,0.32252776622772217,768
CLIP-B32,mini-imagenet,9,0.6843767240643501,0.004303790628910065,0.31992706656455994,768
CLIP-B32,mini-imagenet,10,0.7036554478108883,0.004266556352376938,0.30061110854148865,768
CLIP-B32,mini-imagenet,11,0.7434720434248447,0.004456523805856705,0.26098448038101196,768
