model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,mini-imagenet,0,0.8924849359318614,0.00852243136614561,0.11603749543428421,768
CLIP-B32,mini-imagenet,1,0.8679651683196425,0.00832641776651144,0.1403612494468689,768
CLIP-B32,mini-imagenet,2,0.8478779811412096,0.008065121248364449,0.16018714010715485,768
CLIP-B32,mini-imagenet,3,0.8143160245381296,0.0077699474059045315,0.19345392286777496,768
CLIP-B32,mini-imagenet,4,0.7909475509077311,0.007397377863526344,0.2164498269557953,768
CLIP-B32,mini-imagenet,5,0.7570855943486094,0.006907540373504162,0.24982194602489471,768
CLIP-B32,mini-imagenet,6,0.7464640280231833,0.006414636038243771,0.2599506080150604,768
CLIP-B32,mini-imagenet,7,0.7370092547498643,0.0058718896470963955,0.26886263489723206,768
CLIP-B32,mini-imagenet,8,0.6809038231149316,0.005087734200060368,0.3241839110851288,768
CLIP-B32,mini-imagenet,9,0.6819441756233573,0.004254325293004513,0.3223101496696472,768
CLIP-B32,mini-imagenet,10,0.7009006929583848,0.004208017606288195,0.30330732464790344,768
CLIP-B32,mini-imagenet,11,0.7416345630772412,0.0043946062214672565,0.2627600431442261,768
