model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,mini-imagenet,0,0.9334809277206659,0.008828023448586464,0.07534709572792053,768
DeiT-B16,mini-imagenet,1,0.8912229454144835,0.008192441426217556,0.11696949601173401,768
DeiT-B16,mini-imagenet,2,0.8688669623807073,0.007946101017296314,0.13907913863658905,768
DeiT-B16,mini-imagenet,3,0.8492261841893196,0.007791675627231598,0.158565491437912,768
DeiT-B16,mini-imagenet,4,0.8373220064677298,0.007626319769769907,0.1703043133020401,768
DeiT-B16,mini-imagenet,5,0.8133353912271559,0.007276671472936869,0.19394128024578094,768
DeiT-B16,mini-imagenet,6,0.7594718257896602,0.00676565570756793,0.24729382991790771,768
DeiT-B16,mini-imagenet,7,0.6726442505605519,0.006214134860783815,0.33356988430023193,768
DeiT-B16,mini-imagenet,8,0.5600116616114974,0.00544289406388998,0.4454312324523926,768
DeiT-B16,mini-imagenet,9,0.3950910128187388,0.0038326538633555174,0.6087416410446167,768
DeiT-B16,mini-imagenet,10,0.6413462837226689,0.0020256717689335346,0.36067938804626465,768
DeiT-B16,mini-imagenet,11,0.7927770651876926,0.0018876083195209503,0.2091105431318283,768
