model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,mini-imagenet,0,0.8919926313683391,0.008526119403541088,0.11653348803520203,768
CLIP-B32,mini-imagenet,1,0.8677923558279872,0.00832423847168684,0.14053188264369965,768
CLIP-B32,mini-imagenet,2,0.84786132350564,0.008066583424806595,0.16020525991916656,768
CLIP-B32,mini-imagenet,3,0.8140054536052048,0.007768664974719286,0.19376321136951447,768
CLIP-B32,mini-imagenet,4,0.7908037062734365,0.007397642359137535,0.216593936085701,768
CLIP-B32,mini-imagenet,5,0.7572706751525402,0.006905656307935715,0.2496349811553955,768
CLIP-B32,mini-imagenet,6,0.746873106341809,0.0064237373881042,0.25955063104629517,768
CLIP-B32,mini-imagenet,7,0.7373199625872076,0.005881862249225378,0.2685618996620178,768
CLIP-B32,mini-imagenet,8,0.6826318437233567,0.005108409561216831,0.3224765658378601,768
CLIP-B32,mini-imagenet,9,0.6834407495334744,0.004276578314602375,0.32083582878112793,768
CLIP-B32,mini-imagenet,10,0.7011344246566296,0.004226814955472946,0.3030923902988434,768
CLIP-B32,mini-imagenet,11,0.7412213659845293,0.004404453095048666,0.2631830871105194,768
