model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,mini-imagenet,0,0.9252060744911432,0.00846959836781025,0.08326352387666702,768
ViT-IN21k-B16,mini-imagenet,1,0.898665907792747,0.008102300576865673,0.10943639278411865,768
ViT-IN21k-B16,mini-imagenet,2,0.8703599721193314,0.007806539535522461,0.1374465674161911,768
ViT-IN21k-B16,mini-imagenet,3,0.8384293084964156,0.00758191104978323,0.16915260255336761,768
ViT-IN21k-B16,mini-imagenet,4,0.8073021112941206,0.0072767226956784725,0.19997461140155792,768
ViT-IN21k-B16,mini-imagenet,5,0.7767760897986591,0.0069691832177340984,0.230193093419075,768
ViT-IN21k-B16,mini-imagenet,6,0.7476542070508003,0.006674565374851227,0.2590203583240509,768
ViT-IN21k-B16,mini-imagenet,7,0.7101597217842937,0.006302657537162304,0.29614293575286865,768
ViT-IN21k-B16,mini-imagenet,8,0.6745066368021071,0.005907627288252115,0.331400990486145,768
ViT-IN21k-B16,mini-imagenet,9,0.6276018163189292,0.005406930111348629,0.37780511379241943,768
ViT-IN21k-B16,mini-imagenet,10,0.47901926026679575,0.0038729666266590357,0.5248537063598633,768
ViT-IN21k-B16,mini-imagenet,11,0.7265265865717083,0.0023699982557445765,0.27584341168403625,768
