model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,mini-imagenet,0,0.868552478030324,0.009045051410794258,0.14049257338047028,384
DINOv2-S,mini-imagenet,1,0.8694994049146771,0.009009500034153461,0.13951009511947632,384
DINOv2-S,mini-imagenet,2,0.8661566004157066,0.008754067122936249,0.14259746670722961,384
DINOv2-S,mini-imagenet,3,0.8355972478166223,0.008531243540346622,0.17293399572372437,384
DINOv2-S,mini-imagenet,4,0.8020633226260543,0.008320904336869717,0.20625758171081543,384
DINOv2-S,mini-imagenet,5,0.8078271877020597,0.008131472393870354,0.2003042846918106,384
DINOv2-S,mini-imagenet,6,0.802042119204998,0.007807575166225433,0.20576545596122742,384
DINOv2-S,mini-imagenet,7,0.762540346942842,0.007488719187676907,0.2449483722448349,384
DINOv2-S,mini-imagenet,8,0.7796006337739527,0.006973742041736841,0.22737310826778412,384
DINOv2-S,mini-imagenet,9,0.8046894278377295,0.006469374522566795,0.20177994668483734,384
DINOv2-S,mini-imagenet,10,0.8268163441680372,0.005612367298454046,0.17879602313041687,384
DINOv2-S,mini-imagenet,11,0.17020479822531343,0.0038117566145956516,0.8336069583892822,384
