model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,mini-imagenet,0,0.92673334851861,0.009513985365629196,0.0827806368470192,384
DINOv3-S16,mini-imagenet,1,0.8849311070516706,0.008907844312489033,0.12397673726081848,384
DINOv3-S16,mini-imagenet,2,0.8537140768021345,0.008745608851313591,0.15503153204917908,384
DINOv3-S16,mini-imagenet,3,0.8145066285505891,0.00858988706022501,0.19408325850963593,384
DINOv3-S16,mini-imagenet,4,0.7922709379345179,0.008424917235970497,0.21615397930145264,384
DINOv3-S16,mini-imagenet,5,0.807439380325377,0.00832014624029398,0.200880765914917,384
DINOv3-S16,mini-imagenet,6,0.7903056554496288,0.008122365921735764,0.21781671047210693,384
DINOv3-S16,mini-imagenet,7,0.7715295255184174,0.00788143277168274,0.23635190725326538,384
DINOv3-S16,mini-imagenet,8,0.7461096453480422,0.007444481831043959,0.2613348364830017,384
DINOv3-S16,mini-imagenet,9,0.7265851628035307,0.007054461166262627,0.28046929836273193,384
DINOv3-S16,mini-imagenet,10,0.6315622143447399,0.0061203353106975555,0.37455812096595764,384
DINOv3-S16,mini-imagenet,11,0.12315290560945868,0.004888588096946478,0.8817356824874878,384
