model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,mini-imagenet,0,0.9282383760437369,0.008559628389775753,0.08032125234603882,768
MAE-B16,mini-imagenet,1,0.928556096740067,0.008337085135281086,0.07978098839521408,768
MAE-B16,mini-imagenet,2,0.9229118162766099,0.00822696927934885,0.08531515300273895,768
MAE-B16,mini-imagenet,3,0.9175387658178806,0.008079562336206436,0.0905407965183258,768
MAE-B16,mini-imagenet,4,0.9082906497642398,0.007897677831351757,0.09960702806711197,768
MAE-B16,mini-imagenet,5,0.8991164467297494,0.0076896450482308865,0.10857319831848145,768
MAE-B16,mini-imagenet,6,0.8873764132149518,0.007312305737286806,0.11993589252233505,768
MAE-B16,mini-imagenet,7,0.8683801204897463,0.006869828794151545,0.1384897083044052,768
MAE-B16,mini-imagenet,8,0.8415022613480687,0.005977538414299488,0.16447527706623077,768
MAE-B16,mini-imagenet,9,0.8156573134474456,0.0054868715815246105,0.18982955813407898,768
MAE-B16,mini-imagenet,10,0.7892076908610761,0.005328440573066473,0.21612074971199036,768
MAE-B16,mini-imagenet,11,0.7785519855096936,0.005317245610058308,0.22676526010036469,768
