model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,mini-imagenet,0,0.9246363695710897,0.008487699553370476,0.08385132998228073,768
ViT-IN21k-B16,mini-imagenet,1,0.8985077161341906,0.008109914138913155,0.1096021980047226,768
ViT-IN21k-B16,mini-imagenet,2,0.8697212627157569,0.007817386649549007,0.13809612393379211,768
ViT-IN21k-B16,mini-imagenet,3,0.8377719689160585,0.0075919050723314285,0.1698199361562729,768
ViT-IN21k-B16,mini-imagenet,4,0.8068025633692741,0.007292263209819794,0.20048969984054565,768
ViT-IN21k-B16,mini-imagenet,5,0.7765224608592689,0.0069855633191764355,0.23046310245990753,768
ViT-IN21k-B16,mini-imagenet,6,0.747689354699105,0.006694782059639692,0.25900542736053467,768
ViT-IN21k-B16,mini-imagenet,7,0.7107946369796991,0.00632149912416935,0.2955268621444702,768
ViT-IN21k-B16,mini-imagenet,8,0.6759641258977354,0.005936154630035162,0.3299720287322998,768
ViT-IN21k-B16,mini-imagenet,9,0.630557666067034,0.005445877555757761,0.37488821148872375,768
ViT-IN21k-B16,mini-imagenet,10,0.482150771189481,0.003921129275113344,0.5217703580856323,768
ViT-IN21k-B16,mini-imagenet,11,0.727315093157813,0.0023914228659123182,0.27507632970809937,768
