model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,dtd,0,0.8717992466408759,0.0012588959652930498,0.12945964932441711,768
ViT-IN21k-B16,dtd,1,0.8417456889260393,3.7098038774274755e-06,0.15825802087783813,768
ViT-IN21k-B16,dtd,2,0.8002145530208793,9.082242513613892e-09,0.19978545606136322,768
ViT-IN21k-B16,dtd,3,0.7658785438399391,5.822257675980325e-10,0.23412145674228668,768
ViT-IN21k-B16,dtd,4,0.7301221804774247,1.6844712291685937e-09,0.2698778212070465,768
ViT-IN21k-B16,dtd,5,0.6952397228299607,1.0123144683626961e-10,0.30476027727127075,768
ViT-IN21k-B16,dtd,6,0.6771963537369994,6.306449806814385e-11,0.32280364632606506,768
ViT-IN21k-B16,dtd,7,0.6480421133411832,7.52300777229209e-10,0.35195788741111755,768
ViT-IN21k-B16,dtd,8,0.641603678503912,3.902250050868972e-11,0.3583963215351105,768
ViT-IN21k-B16,dtd,9,0.626713365382527,6.613596476023886e-11,0.373286634683609,768
ViT-IN21k-B16,dtd,10,0.5528506930073434,1.1875235372826864e-07,0.4471494257450104,768
ViT-IN21k-B16,dtd,11,0.6083105832669955,3.0133944228794007e-09,0.3916894197463989,768
