model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DeiT-B16,dtd,0,0.9067518459632993,0.004371439106762409,0.09761959314346313,768
DeiT-B16,dtd,1,0.8327671150909737,8.742616046220064e-05,0.16732031106948853,768
DeiT-B16,dtd,2,0.8066005971982122,5.554850304179126e-06,0.19340495765209198,768
DeiT-B16,dtd,3,0.7779051267858108,6.013866027387849e-07,0.22209547460079193,768
DeiT-B16,dtd,4,0.7586037595746049,9.732217876035065e-08,0.24139633774757385,768
DeiT-B16,dtd,5,0.7279729971424889,1.2828524020846999e-08,0.27202701568603516,768
DeiT-B16,dtd,6,0.682842672702451,8.312657784337318e-10,0.3171573281288147,768
DeiT-B16,dtd,7,0.6181812585114614,7.144375369083633e-11,0.3818187415599823,768
DeiT-B16,dtd,8,0.5449784994214844,8.947688943938825e-12,0.4550215005874634,768
DeiT-B16,dtd,9,0.45997899770825323,8.863170072002935e-13,0.5400210022926331,768
DeiT-B16,dtd,10,0.4786656498912394,3.3974312621011526e-13,0.5213343501091003,768
DeiT-B16,dtd,11,0.6724801361565879,5.057358069653073e-13,0.32751986384391785,768
