model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,dtd,0,0.9265702441334724,0.01631893962621689,0.08974869549274445,384
DINOv3-S16,dtd,1,0.8815037473104894,0.002369904424995184,0.12086615711450577,384
DINOv3-S16,dtd,2,0.8402588750468567,0.0018779720412567258,0.16161909699440002,384
DINOv3-S16,dtd,3,0.8091809340985492,0.0008986928733065724,0.19171775877475739,384
DINOv3-S16,dtd,4,0.8286053430056199,0.00024664809461683035,0.1716413050889969,384
DINOv3-S16,dtd,5,0.7924489220022224,4.185637226328254e-05,0.2075929343700409,384
DINOv3-S16,dtd,6,0.7724491890137415,3.77852370547771e-06,0.227554589509964,384
DINOv3-S16,dtd,7,0.7362220225727469,7.32521175450529e-06,0.26378530263900757,384
DINOv3-S16,dtd,8,0.7311907383959806,3.4842055356421042e-06,0.26881274580955505,384
DINOv3-S16,dtd,9,0.7359223296527944,1.1553649983397918e-06,0.264078825712204,384
DINOv3-S16,dtd,10,0.6740921723200479,5.834833771700687e-08,0.3259078860282898,384
DINOv3-S16,dtd,11,0.5577088090519302,9.212910434541755e-09,0.4422912001609802,384
