model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,dtd,0,0.8772656042128801,0.012317212298512459,0.13505160808563232,384
DINOv2-S,dtd,1,0.8708396414294839,0.013217912055552006,0.14237827062606812,384
DINOv2-S,dtd,2,0.8562490912154317,0.011850816197693348,0.15560172498226166,384
DINOv2-S,dtd,3,0.8364169234409928,0.009487711824476719,0.1730707883834839,384
DINOv2-S,dtd,4,0.8098304476588964,0.006531333550810814,0.19670088589191437,384
DINOv2-S,dtd,5,0.8134493641555309,0.004250388592481613,0.19080102443695068,384
DINOv2-S,dtd,6,0.7962143272161484,0.0021055936813354492,0.20589126646518707,384
DINOv2-S,dtd,7,0.7989691285183653,0.0010060308268293738,0.20203690230846405,384
DINOv2-S,dtd,8,0.8053613752999809,0.0004635603108908981,0.19510218501091003,384
DINOv2-S,dtd,9,0.7799341262434609,0.000277343497145921,0.220343217253685,384
DINOv2-S,dtd,10,0.7619514584366698,0.00016800759476609528,0.2382165491580963,384
DINOv2-S,dtd,11,0.5801012089611959,3.6528469991026213e-06,0.4199024438858032,384
