model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,dtd,0,0.9284843485802412,0.016420407220721245,0.08793605864048004,384
DINOv3-S16,dtd,1,0.8779478189535439,0.002614234108477831,0.12466641515493393,384
DINOv3-S16,dtd,2,0.8446537248091772,0.0018808982567861676,0.15722717344760895,384
DINOv3-S16,dtd,3,0.817879521055147,0.0009980581235140562,0.183118537068367,384
DINOv3-S16,dtd,4,0.8277366761758458,0.00027856274391524494,0.17254188656806946,384
DINOv3-S16,dtd,5,0.7902421328035416,3.622200165409595e-05,0.2097940891981125,384
DINOv3-S16,dtd,6,0.7683697739912532,7.683999683649745e-06,0.23163791000843048,384
DINOv3-S16,dtd,7,0.7404789541583341,6.160579232528107e-06,0.25952720642089844,384
DINOv3-S16,dtd,8,0.7339526422586005,2.116736368407146e-06,0.26604947447776794,384
DINOv3-S16,dtd,9,0.7341495604571264,1.6541537206649082e-06,0.26585209369659424,384
DINOv3-S16,dtd,10,0.6741793069150184,5.095264654642051e-08,0.3258207440376282,384
DINOv3-S16,dtd,11,0.5685186807985376,1.2385375391943398e-08,0.43148133158683777,384
