model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,dtd,0,0.8665148227898953,2.0175664303678786e-06,0.13348719477653503,768
MAE-B16,dtd,1,0.8643676961614553,4.720229540566834e-08,0.13563235104084015,768
MAE-B16,dtd,2,0.8535353387461369,1.4411038584682956e-08,0.14646467566490173,768
MAE-B16,dtd,3,0.8435064021391714,6.322368406586065e-09,0.15649360418319702,768
MAE-B16,dtd,4,0.827777834903497,2.1569912522778623e-09,0.17222216725349426,768
MAE-B16,dtd,5,0.811041937051928,7.735846963008441e-10,0.1889580637216568,768
MAE-B16,dtd,6,0.8009359542062511,3.507366064248174e-10,0.19906404614448547,768
MAE-B16,dtd,7,0.7816354931744809,1.3439609147791742e-10,0.21836450695991516,768
MAE-B16,dtd,8,0.7604874373015874,5.335738448297711e-11,0.23951256275177002,768
MAE-B16,dtd,9,0.7455960512466521,3.052661595726036e-11,0.2544039487838745,768
MAE-B16,dtd,10,0.7397888009001732,4.2219158724599026e-10,0.26021119952201843,768
MAE-B16,dtd,11,0.7528202985211361,4.4546008548529414e-10,0.24717970192432404,768
