model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv3-S16,dtd,0,0.9253928959369659,0.01609647274017334,0.0907035768032074,384
DINOv3-S16,dtd,1,0.8869258239865303,0.0022680088877677917,0.11534218490123749,384
DINOv3-S16,dtd,2,0.8450395751278847,0.0015847671311348677,0.15654519200325012,384
DINOv3-S16,dtd,3,0.8172506960108876,0.0008627744391560555,0.18361207842826843,384
DINOv3-S16,dtd,4,0.8301538071245886,0.00027577491709962487,0.170121967792511,384
DINOv3-S16,dtd,5,0.7945184388081543,4.2063824366778135e-05,0.20552362501621246,384
DINOv3-S16,dtd,6,0.7803694483372965,8.079085091594607e-06,0.2196386307477951,384
DINOv3-S16,dtd,7,0.7450264684832746,2.472845380907529e-06,0.2549760043621063,384
DINOv3-S16,dtd,8,0.7406114270788748,2.4368864615098573e-06,0.25939100980758667,384
DINOv3-S16,dtd,9,0.7464928377344222,5.114748091727961e-07,0.25350767374038696,384
DINOv3-S16,dtd,10,0.6876363078653469,2.1845067976755672e-08,0.31236371397972107,384
DINOv3-S16,dtd,11,0.5771750543479877,3.3740954474836826e-09,0.4228249490261078,384
