model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
CLIP-B32,dtd,0,0.8233318437951311,1.0650338481354993e-05,0.17667880654335022,768
CLIP-B32,dtd,1,0.7918715297992094,5.704146133211907e-06,0.20813417434692383,768
CLIP-B32,dtd,2,0.7528197981137055,4.611136318999343e-06,0.24718481302261353,768
CLIP-B32,dtd,3,0.7083723508333151,2.589127916508005e-06,0.29163023829460144,768
CLIP-B32,dtd,4,0.7023179598872957,1.258475094800815e-06,0.2976832985877991,768
CLIP-B32,dtd,5,0.6740175316319323,3.7050102719149436e-07,0.32598283886909485,768
CLIP-B32,dtd,6,0.6696012106584277,1.87461253631227e-07,0.3303989768028259,768
CLIP-B32,dtd,7,0.6309336512412074,6.845846201031236e-08,0.36906641721725464,768
CLIP-B32,dtd,8,0.6051721963733296,9.283409596605452e-09,0.39482781291007996,768
CLIP-B32,dtd,9,0.5886116048860146,2.102811480497735e-09,0.4113883972167969,768
CLIP-B32,dtd,10,0.6099937574136955,1.5962822175197289e-09,0.39000624418258667,768
CLIP-B32,dtd,11,0.6525042996323895,4.5216870248054875e-09,0.3474957048892975,768
