model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,dtd,0,0.8725654291920364,0.0013649272732436657,0.12879949808120728,768
ViT-IN21k-B16,dtd,1,0.8406270685732125,3.5408079384069424e-06,0.15937647223472595,768
ViT-IN21k-B16,dtd,2,0.7975439385615815,1.0534428440678312e-08,0.20245607197284698,768
ViT-IN21k-B16,dtd,3,0.759593618025292,3.398556600586744e-07,0.24040672183036804,768
ViT-IN21k-B16,dtd,4,0.7247527849931125,1.2177828745407737e-09,0.2752472162246704,768
ViT-IN21k-B16,dtd,5,0.6905270522118712,5.246305057049483e-10,0.3094729483127594,768
ViT-IN21k-B16,dtd,6,0.6745229372724604,9.283137036852906e-10,0.32547706365585327,768
ViT-IN21k-B16,dtd,7,0.6504239440585581,6.212863556953607e-11,0.34957605600357056,768
ViT-IN21k-B16,dtd,8,0.6545493603499764,7.470785101659771e-11,0.34545063972473145,768
ViT-IN21k-B16,dtd,9,0.6540868340576504,5.825838922390858e-09,0.3459131717681885,768
ViT-IN21k-B16,dtd,10,0.5917307016874638,1.7645486849460212e-08,0.40826931595802307,768
ViT-IN21k-B16,dtd,11,0.6094095142918969,3.202571985383429e-09,0.39059048891067505,768
