model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,dtd,0,0.8691158932776943,7.790656582074007e-07,0.13088488578796387,768
MAE-B16,dtd,1,0.8676641978012753,5.435816774479463e-08,0.1323358565568924,768
MAE-B16,dtd,2,0.8571690621946448,1.519662085058826e-08,0.142830953001976,768
MAE-B16,dtd,3,0.8476359833531371,1.3833521883555022e-08,0.15236403048038483,768
MAE-B16,dtd,4,0.8316778708774077,1.915119840489865e-09,0.1683221310377121,768
MAE-B16,dtd,5,0.8131941713916555,7.974400584309649e-10,0.1868058294057846,768
MAE-B16,dtd,6,0.8012582663201402,3.480027099822536e-10,0.19874173402786255,768
MAE-B16,dtd,7,0.7787844688957057,1.2567860641077289e-10,0.22121553122997284,768
MAE-B16,dtd,8,0.7524575889649796,5.3923053522364484e-11,0.24754241108894348,768
MAE-B16,dtd,9,0.7364576161214776,3.070315182651662e-11,0.26354238390922546,768
MAE-B16,dtd,10,0.7235790193269763,1.888609754696624e-11,0.2764209806919098,768
MAE-B16,dtd,11,0.7528626328064312,5.318034346224465e-10,0.24713736772537231,768
