model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
ViT-IN21k-B16,dtd,0,0.8725988361984491,0.0012057367712259293,0.1286069005727768,768
ViT-IN21k-B16,dtd,1,0.8398454335015231,3.5014431887248065e-06,0.16015806794166565,768
ViT-IN21k-B16,dtd,2,0.796037236445299,9.529939504204776e-09,0.2039627730846405,768
ViT-IN21k-B16,dtd,3,0.7588101121754391,3.817648632775672e-07,0.24119026958942413,768
ViT-IN21k-B16,dtd,4,0.7249234618044611,1.28817220779176e-10,0.2750765383243561,768
ViT-IN21k-B16,dtd,5,0.6919641495813454,1.0624780222290298e-10,0.30803585052490234,768
ViT-IN21k-B16,dtd,6,0.6759101451035404,5.921360624050465e-11,0.3240898549556732,768
ViT-IN21k-B16,dtd,7,0.6491943002590554,8.434235254650702e-11,0.35080569982528687,768
ViT-IN21k-B16,dtd,8,0.6480524541144339,1.196829857441628e-10,0.351947546005249,768
ViT-IN21k-B16,dtd,9,0.6351307929086305,5.241409042899825e-11,0.36486920714378357,768
ViT-IN21k-B16,dtd,10,0.5624016821738104,3.5367347939185834e-11,0.437598317861557,768
ViT-IN21k-B16,dtd,11,0.6062881673091247,2.4550750321594705e-09,0.3937118351459503,768
