model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,dtd,0,0.8851499017328024,0.012274092063307762,0.12712419033050537,384
DINOv2-S,dtd,1,0.8792634448036551,0.01311758067458868,0.13385413587093353,384
DINOv2-S,dtd,2,0.8603257872164249,0.011736337095499039,0.1514105498790741,384
DINOv2-S,dtd,3,0.8340272195637226,0.009376246482133865,0.17534902691841125,384
DINOv2-S,dtd,4,0.8018120303750038,0.006488867104053497,0.20467683672904968,384
DINOv2-S,dtd,5,0.8097231509163976,0.004206937737762928,0.19448378682136536,384
DINOv2-S,dtd,6,0.794799376744777,0.0020316285081207752,0.2072322517633438,384
DINOv2-S,dtd,7,0.8015448082005605,0.0009635764872655272,0.19941876828670502,384
DINOv2-S,dtd,8,0.8102910447050817,0.00042293249862268567,0.19013188779354095,384
DINOv2-S,dtd,9,0.7872590551560279,0.0003078410809393972,0.2130487859249115,384
DINOv2-S,dtd,10,0.771077566081658,0.0001496600452810526,0.22907209396362305,384
DINOv2-S,dtd,11,0.5776935475348637,3.810453335972852e-06,0.4223102629184723,384
