model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,dtd,0,0.8828808162361383,0.012177685275673866,0.12929686903953552,384
DINOv2-S,dtd,1,0.8799492688849568,0.012945619411766529,0.1329963505268097,384
DINOv2-S,dtd,2,0.8654356636106968,0.011522281914949417,0.14608661830425262,384
DINOv2-S,dtd,3,0.839538867585361,0.009314860217273235,0.16977599263191223,384
DINOv2-S,dtd,4,0.8124958532862365,0.0064474898390471935,0.19395163655281067,384
DINOv2-S,dtd,5,0.8186309677548707,0.004100654739886522,0.18546968698501587,384
DINOv2-S,dtd,6,0.7990089536178857,0.002113285707309842,0.20310433208942413,384
DINOv2-S,dtd,7,0.8074073665775359,0.0009048604406416416,0.19349749386310577,384
DINOv2-S,dtd,8,0.8121758141496684,0.0004501827934291214,0.18827436864376068,384
DINOv2-S,dtd,9,0.7870849543251097,0.0003191702999174595,0.21323421597480774,384
DINOv2-S,dtd,10,0.7688260872382671,0.0001714725513011217,0.23134538531303406,384
DINOv2-S,dtd,11,0.5970912596310427,1.760395889505162e-06,0.4029105007648468,384
