model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
DINOv2-S,imagenet-1k,0,0.8665597692597657,0.0009913400281220675,0.13443157076835632,384
DINOv2-S,imagenet-1k,1,0.8694941969588399,0.0009903283789753914,0.1314961314201355,384
DINOv2-S,imagenet-1k,2,0.8600752856582403,0.0009872671216726303,0.1409119814634323,384
DINOv2-S,imagenet-1k,3,0.8295971734914929,0.0009850992355495691,0.1713879257440567,384
DINOv2-S,imagenet-1k,4,0.7950240391073748,0.000982867437414825,0.20595882833003998,384
DINOv2-S,imagenet-1k,5,0.7981864396715537,0.0009805891895666718,0.202794149518013,384
DINOv2-S,imagenet-1k,6,0.7930562531109899,0.0009758805390447378,0.2079196274280548,384
DINOv2-S,imagenet-1k,7,0.7607864659512416,0.0009710114682093263,0.24018454551696777,384
DINOv2-S,imagenet-1k,8,0.7630201249849051,0.0009612112771719694,0.23794108629226685,384
DINOv2-S,imagenet-1k,9,0.8131651126313955,0.0009522580076009035,0.18778714537620544,384
DINOv2-S,imagenet-1k,10,0.8317266855738126,0.0009353462955914438,0.16920866072177887,384
DINOv2-S,imagenet-1k,11,-0.2679652532096952,0.0008826891425997019,1.268847942352295,384
