model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,cifar100,0,0.9484804552048445,0.00854341872036457,0.060062963515520096,768
MAE-B16,cifar100,1,0.9498632485046983,0.008399714715778828,0.05853646621108055,768
MAE-B16,cifar100,2,0.9457790404558182,0.008322134613990784,0.06254309415817261,768
MAE-B16,cifar100,3,0.9428147161379457,0.00826644990593195,0.0654517337679863,768
MAE-B16,cifar100,4,0.9384353002533317,0.008189662359654903,0.06975436210632324,768
MAE-B16,cifar100,5,0.9325164342299104,0.00806423369795084,0.07554779946804047,768
MAE-B16,cifar100,6,0.9265479100868106,0.007870997302234173,0.08132308721542358,768
MAE-B16,cifar100,7,0.9153469037264585,0.00758775882422924,0.09224085509777069,768
MAE-B16,cifar100,8,0.8993384544737637,0.0071942065842449665,0.10785575211048126,768
MAE-B16,cifar100,9,0.8862793697044253,0.006991277448832989,0.12071190774440765,768
MAE-B16,cifar100,10,0.8713823556900024,0.0068625956773757935,0.13548023998737335,768
MAE-B16,cifar100,11,0.8600619975477457,0.006850520148873329,0.14678852260112762,768
