model,dataset,layer_idx,loes_score,classification_loss,isotropy,embed_dim
MAE-B16,cifar100,0,0.9488140856847167,0.008750456385314465,0.05993637070059776,768
MAE-B16,cifar100,1,0.9500086503103375,0.008411967195570469,0.058403316885232925,768
MAE-B16,cifar100,2,0.9458881188184023,0.008339671418070793,0.0624515525996685,768
MAE-B16,cifar100,3,0.9429244063794613,0.008292730897665024,0.06536832451820374,768
MAE-B16,cifar100,4,0.9385317461565137,0.008227680809795856,0.06969593465328217,768
MAE-B16,cifar100,5,0.9326202357187867,0.008106009103357792,0.07548577338457108,768
MAE-B16,cifar100,6,0.9266722146421671,0.007908487692475319,0.08123627305030823,768
MAE-B16,cifar100,7,0.9155029696412385,0.007624697405844927,0.09212172776460648,768
MAE-B16,cifar100,8,0.8994736396707594,0.007224189583212137,0.1077505499124527,768
MAE-B16,cifar100,9,0.8863285593688488,0.007011439651250839,0.12068288028240204,768
MAE-B16,cifar100,10,0.8713749377056956,0.006902473978698254,0.13552753627300262,768
MAE-B16,cifar100,11,0.8601011573337018,0.006890529301017523,0.14678937196731567,768
